1	2.497502083	0.00001	-0.00001	0.041597257	1	1				
2	2.390431957	0	0	0.082778888	0	0.96				
3	2.283419054	0.123133419	-0.123133419	0.123133419	1	0.9216				
4	2.17691991	0.162257643	-0.162257643	0.162257643	1	0.884736				
5	2.071378985	0.199760641	-0.199760641	0.199760641	1	0.84934656				
6	1.967223459	0.235267697	-0.235267697	0.235267697	1	0.815372698				
7	1.864858669	0.268424036	-0.268424036	0.268424036	1	0.78275779				
8	1.764664206	0.298898371	-0.298898371	0.298898371	1	0.751447478				
9	1.666990635	0.326386212	-0.326386212	0.326386212	1	0.721389579				
10	1.572156849	0.35061291	-0.35061291	0.35061291	1	0.692533996				
11	1.480448025	0.3713364	-0.3713364	0.3713364	1	0.664832636				
12	1.392114146	0	0	0.388349619	0	0.638239331				
13	1.307369086	0.401482577	-0.401482577	0.401482577	1	0.612709757				
14	1.226390187	0.410604054	-0.410604054	0.410604054	1	0.588201367				
15	1.14931833	0.415622911	-0.415622911	0.415622911	1	0.564673312				
16	1.076258428	0.416489001	-0.416489001	0.416489001	1	0.54208638				
17	1.007280324	0.413193671	-0.413193671	0.413193671	1	0.520402925				
18	0.942420031	0.405769846	-0.405769846	0.405769846	1	0.499586808				
19	0.881681293	0.394291703	-0.394291703	0.394291703	1	0.479603335				
20	0.825037407	0.378873928	-0.378873928	0.378873928	1	0.460419202				
21	0.772433264	0.359670569	-0.359670569	0.359670569	1	0.442002434				
22	0.723787588	0	0	0.336873502	0	0.424322337				
23	0.678995303	0.310710505	-0.310710505	0.310710505	1	0.407349443				
24	0.637930009	0.281442992	-0.281442992	0.281442992	1	0.391055465				
25	0.600446531	0.249363393	-0.249363393	0.249363393	1	0.375413247				
26	0.566383487	0.214792238	-0.214792238	0.214792238	1	0.360396717				
27	0.535565873	0.17807495	-0.17807495	0.17807495	1	0.345980848				
28	0.507807604	0.139578396	-0.139578396	0.139578396	1	0.332141614				
29	0.482914005	0.099687221	-0.099687221	0.099687221	1	0.31885595				
30	0.460684225	0.058800003	-0.058800003	0.058800003	1	0.306101712				
31	0.440913536	0.017325276	-0.017325276	0.017325276	1	0.293857643				
32	0.423395531	0	0	-0.02432256	0	0.282103338				
33	0.407924165	-0.065727373	0.065727373	-0.065727373	1	0.270819204				
34	0.394295664	-0.106475459	0.106475459	-0.106475459	1	0.259986436				
35	0.382310259	-0.146159678	0.146159678	-0.146159678	1	0.249586978				
36	0.371773771	-0.184383518	0.184383518	-0.184383518	1	0.239603499				
37	0.362499006	-0.220765059	0.220765059	-0.220765059	1	0.230019359				
38	0.354306984	-0.254940788	0.254940788	-0.254940788	1	0.220818585				
39	0.347027998	-0.286569233	0.286569233	-0.286569233	1	0.211985842				
40	0.340502483	-0.315334373	0.315334373	-0.315334373	1	0.203506408				
41	0.334581732	-0.340948796	0.340948796	-0.340948796	1	0.195366152				
42	0.329128433	0	0	-0.363156572	0	0.187551505				
43	0.324017056	-0.381735807	0.381735807	-0.381735807	1	0.180049445				
44	0.319134081	-0.396500864	0.396500864	-0.396500864	1	0.172847467				
45	0.314378088	-0.407304216	0.407304216	-0.407304216	1	0.165933569				
46	0.309659715	-0.414037918	0.414037918	-0.414037918	1	0.159296226				
47	0.30490149	-0.416634691	0.416634691	-0.416634691	1	0.152924377				
48	0.300037553	-0.415068587	0.415068587	-0.415068587	1	0.146807402				
49	0.295013282	-0.409355255	0.409355255	-0.409355255	1	0.140935106				
50	0.289784824	-0.399551781	0.399551781	-0.399551781	1	0.135297702				
51	0.284318557	-0.385756118	0.385756118	-0.385756118	1	0.129885794				
52	0.27859048	0	0	-0.368106107	0	0.124690362				
53	0.27258556	-0.346778101	0.346778101	-0.346778101	1	0.119702747				
54	0.266297026	-0.321985203	0.321985203	-0.321985203	1	0.114914637				
55	0.259725638	-0.293975136	0.293975136	-0.293975136	1	0.110318052				
56	0.25287894	-0.263027766	0.263027766	-0.263027766	1	0.10590533				
57	0.245770489	-0.229452309	0.229452309	-0.229452309	1	0.101669117				
58	0.238419098	-0.193584241	0.193584241	-0.193584241	1	0.097602352				
59	0.230848072	-0.155781944	0.155781944	-0.155781944	1	0.093698258				
60	0.223084471	-0.116423124	0.116423124	-0.116423124	1	0.089950328				
61	0.215158382	-0.075901043	0.075901043	-0.075901043	1	0.086352314				
62	0.207102228	0	0	-0.034620585	0	0.082898222				
63	0.198950108	0.007005792	-0.007005792	0.007005792	1	0.079582293				
64	0.190737171	0.048562169	-0.048562169	0.048562169	1	0.076399001				
65	0.182499036	0.089633328	-0.089633328	0.089633328	1	0.073343041				
66	0.174271254	0.129808901	-0.129808901	0.129808901	1	0.07040932				
67	0.166088819	0.168687467	-0.168687467	0.168687467	1	0.067592947				
68	0.157985724	0.205880563	-0.205880563	0.205880563	1	0.064889229				
