1	1	0.00001	-0.00001	0.09817477	1	1				
2	0.95	0	0	0.09817477	0	0.97				
3	0.9025	0.09817477	-0.09817477	0.09817477	1	0.9409				
4	0.857375	0.09817477	-0.09817477	0.09817477	1	0.912673				
5	0.81450625	0.09817477	-0.09817477	0.09817477	1	0.88529281				
6	0.773780938	0.09817477	-0.09817477	0.09817477	1	0.858734026				
7	0.735091891	0	0	0.09817477	0	0.832972005				
8	0.698337296	0.09817477	-0.09817477	0.09817477	1	0.807982845				
9	0.663420431	0.09817477	-0.09817477	0.09817477	1	0.783743359				
10	0.63024941	0.09817477	-0.09817477	0.09817477	1	0.760231059				
11	0.598736939	0.09817477	-0.09817477	0.09817477	1	0.737424127				
12	0.568800092	0	0	0.09817477	0	0.715301403				
13	0.540360088	0.09817477	-0.09817477	0.09817477	1	0.693842361				
14	0.513342083	0.09817477	-0.09817477	0.09817477	1	0.67302709				
15	0.487674979	0.09817477	-0.09817477	0.09817477	1	0.652836277				
16	0.46329123	0.09817477	-0.09817477	0.09817477	1	0.633251189				
17	0.440126669	0	0	0.09817477	0	0.614253653				
18	0.418120335	0.09817477	-0.09817477	0.09817477	1	0.595826044				
19	0.397214318	0.09817477	-0.09817477	0.09817477	1	0.577951263				
20	0.377353603	0.09817477	-0.09817477	0.09817477	1	0.560612725				
21	0.358485922	0.09817477	-0.09817477	0.09817477	1	0.543794343				
22	0.340561626	0	0	0.09817477	0	0.527480513				
23	0.323533545	0.09817477	-0.09817477	0.09817477	1	0.511656097				
24	0.307356868	0.09817477	-0.09817477	0.09817477	1	0.496306414				
25	0.291989024	0.09817477	-0.09817477	0.09817477	1	0.481417222				
26	0.277389573	0.09817477	-0.09817477	0.09817477	1	0.466974705				
27	0.263520094	0	0	0.09817477	0	0.452965464				
28	0.25034409	0.09817477	-0.09817477	0.09817477	1	0.4393765				
29	0.237826885	0.09817477	-0.09817477	0.09817477	1	0.426195205				
30	0.225935541	0.09817477	-0.09817477	0.09817477	1	0.413409349				
31	0.214638764	0.09817477	-0.09817477	0.09817477	1	0.401007069				
32	0.203906826	0	0	0.09817477	0	0.388976856				
33	0.193711484	0.09817477	-0.09817477	0.09817477	1	0.377307551				
34	0.18402591	0.09817477	-0.09817477	0.09817477	1	0.365988324				
35	0.174824615	0.09817477	-0.09817477	0.09817477	1	0.355008675				
36	0.166083384	0.09817477	-0.09817477	0.09817477	1	0.344358414				
37	0.157779215	0	0	0.09817477	0	0.334027662				
38	0.149890254	0.09817477	-0.09817477	0.09817477	1	0.324006832				
39	0.142395741	0.09817477	-0.09817477	0.09817477	1	0.314286627				
40	0.135275954	0.09817477	-0.09817477	0.09817477	1	0.304858028				
41	0.128512157	0.09817477	-0.09817477	0.09817477	1	0.295712287				
42	0.122086549	0	0	0.09817477	0	0.286840919				
43	0.115982221	0.09817477	-0.09817477	0.09817477	1	0.278235691				
44	0.11018311	0.09817477	-0.09817477	0.09817477	1	0.26988862				
45	0.104673955	0.09817477	-0.09817477	0.09817477	1	0.261791962				
46	0.099440257	0.09817477	-0.09817477	0.09817477	1	0.253938203				
47	0.094468244	0	0	0.09817477	0	0.246320057				
48	0.089744832	0.09817477	-0.09817477	0.09817477	1	0.238930455				
49	0.08525759	0.09817477	-0.09817477	0.09817477	1	0.231762542				
50	0.080994711	0.09817477	-0.09817477	0.09817477	1	0.224809665				
